id,product_name_edited,category_edited,category_description_edited,product_description,price,location
33539895-4fab-496f-8fc2-fe62e34ca9aa,JOB LOT DESKS AND DRAWERS X     ,Office Furniture   Equipment , Office Furniture   Desks   Tables,         DESKS AND DRAWERS  HOT DESK ALSO          EACH OR JOB LOT      BLACK DESKS  NEW LOCATION SO NEED TO SELL QUICKLY ,40.0,Dukinfield  Manchester
0b7fc32e-4176-4a9d-b9e1-828e339290ae,Office chair   Professional high quality office chair   Price     ,Office Furniture   Equipment , Office Furniture   Chairs,Office chair   Professional high quality office chair   Price     Description   Barely used  All the usual adjustable features that you would expect from a high performance office chair  In perfect working order  No tears or signs of wear to fabric   Product details   Product dimensions   D x   W x    H centimetres Recommended uses for product Office Room type Office Colour Black Material leather Age range  description  Adult  Home Office Desk Chair  Sleek design and simple adjustment mid back desk chair  Match different decorative styles  Ergonomic backrest fit the natural curve of the lower back and take the pain of spinal away from your body   Suitable for living room  study room  conference room and office  Breathable  High density mesh back  flexible supportive  breathable  Designed to support your lower back  Adjustable  Hbada home office task chair has a      tilt tension  pneumatic height adjustable from      inch to      inch  match different stature  Stable   durable  Heavy duty base with smooth and silenced rolling casters  Max Capacity    lbs ,35.0,Edge Hill  Merseyside
ed7dae03-9ca8-468c-af2e-37cdf8d65b99,Touch Screen Epos system  All in One EPOS   POS for Takeaway   Retail  Full Set New  ,Office Furniture   Equipment , Retail   Shop Fittings   Cash Registers   Supplies,Touch Screen Epos system  All in One EPOS   POS for Takeaway   Retail  Full Set New     Please scroll down for full list of prices     Simple Pricing no surprises or small prints  Just One time charge  No recurring charges or commission   All In One Touch Screen Epos with Printer and Cash Draw  Software Included In price  What is included    All In One Touch Screen EPOS NEW    Thermal Receipt Printer    mm with auto Cutter   Metal UK Standard Cash Draw   EPOS software with Lifetime License no Monthly Fees  Free for life    Free Card Machine   Delivery    Optional Addons    Caller Identification Device for Takeaway phone orders  Extra       Optional Second Customer Facing Screen        Menu Programming for Takeaway  Restaurants  Desserts Shop Coffee or tea shops  Extra       Barcode Scanner for Retail shops like Off License and Grocery      Extra   Extra Kitchen printer         On Site Staff Training           Hours    Weighing Scale for Veg or sweets      Extra Fully Integrated    CCTV Integration      extra                                     PRICES AND PACKAGES                                               PACKAGE ONE                                ALL IN ONE EPOS SYSTEM       MM THERMAL PRINTER WITH AUTO CUTTER   CASH DRAW   CALLER ID DEVICE OR BAR CODE SCANNER   EPOS SOFTWARE WITH LIFE TIME LICENSE NO MONTHLY    DELIVERY AND SETUP   STAFF TRAINING     YEAR WARRANTY   PRICES IF PURCHASED WITH CREDIT CARD MACHINE          WITHOUT CARD MACHINE           CHINESE MAKE                     PACKAGE TWO                                ALL IN ONE EPOS SYSTEM       MM THERMAL PRINTER WITH AUTO CUTTER   CASH DRAW   CALLER ID DEVICE OR BAR CODE SCANNER   EPOS SOFTWARE WITH LIFE TIME LICENSE NO MONTHLY    DELIVERY AND SETUP   STAFF TRAINING     YEAR WARRANTY   PRICES IF PURCHASED WITH CREDIT CARD MACHINE          WITHOUT CARD MACHINE           TAIWAN MAKE                    PACKAGE THREE                                ALL IN ONE EPOS SYSTEM       MM THERMAL PRINTER WITH AUTO CUTTER   CASH DRAW   CALLER ID DEVICE OR BAR CODE SCANNER   EPOS SOFTWARE WITH LIFE TIME LICENSE NO MONTHLY    DELIVERY AND SETUP   STAFF TRAINING     YEAR WARRANTY   PRICES IF PURCHASED WITH CREDIT CARD MACHINE          WITHOUT CARD MACHINE            KOREAN MAKE                    PACKAGE ONE                                ALL IN ONE EPOS SYSTEM       MM THERMAL PRINTER WITH AUTO CUTTER   CASH DRAW   CALLER ID DEVICE OR BAR CODE SCANNER   EPOS SOFTWARE WITH LIFE TIME LICENSE NO MONTHLY    DELIVERY AND SETUP   STAFF TRAINING     YEAR WARRANTY   LEASE OPTION     DEPOSIT AND THEN        X    INSTALMENTS                    Why buy from us    We have over    years  experience in Epos industry  Our Support Team is based in UK  All New customers Gets       months hardware warranty and     months time to check software and out product  Any issues with menu programming or data entry we will do FREE for first   months   Our software is very easy to use      of our customers don t need any help after initial training  We are one of few epos company who actually sends an engineer to your business for setup and on site training    Wea re fully integrated with various card merchants including Payment Sense and Evo Payments    We have in house software developer working for us  That means we can do minor tweaks in software according to your requirements and business model  Unlike many other companies in market we use are own epos software and do not re sell third party products    We have   different software to cater different businesses  We understand that Food Business requirements and Grocery store business requirements are entirely different  We do not use one software for all businesses    We have     s Of happy customers in United Kingdom alone  Rating     Starts On google business  You are advised to read our real customers reviews and randomly call any one to check what they says about our product and after sales support    FEATURES     Caller Identification System for Phone Orders   Post Code Search and Maps   Stock Control   Staff Clock In  Clock Out Feature   Shift Management   Table Management    Waiter Pads   Kitchen Screens   Multiple Menus option  morning and evening sep menus or weekend menus    Kitchen Printers   QR code Ordering    Various Integrations like Payment Sense  Evo payment  SMS integration and more to come    Driver management    Expense management    Features for Restaurants like automatically placing Starters on top   Main dishes on Middle and drinks on bottom of receipt    Table reservations   Cash Up features like cash count  Float etc    Comprehensive management reports  X AND z REPORTS  Sales analysis based on Products or departments  Staff Performance reports  Hourly daily weekly quarterly and yearly reports and more     Grocery Store Offers management    Butcher Labels   Barcode Management and shelve Labels for grocery store    Weighing Scale integrated solutions    Second screen integration   On line apps for managers to see reports     Hardware Specifications      inch Bazel free Touch screen  Capaciyive Touch  J     Intel Mother Board  Super Fast SSD solid State drive   Forget those cheap SATA drives   GB RAM Latest windows    Licensed Fanless models    USB ports  Ethernet port and Wi fi Optional Second       Customer Facing Screen Metal Base and body for stability  IP    Rating    ,599.0,Crumpsall  Manchester
048e8b8e-7af6-425f-8d85-d6641b77c156,HCW  Heated Fried Chicken Display Warmer   Brand New  FREE UK Delivery ,Office Furniture   Equipment , Restaurant   Catering Equipment,  ESTABLISHED SINCE                             THESE UNITS ARE CE APPROVED AND ARE SUPPLIED TO THE CORRECT STANDARD AS REQUIRED BY LAW  STAINLESS STEEL CONSTRUCTION WITH ACRYLIC FLIP TOP DOORS BOTTOM TIER DESIGNED AS A HUMIDIFIED WARMER WITH CONTROLLED TEMPRATURE WATER WELL   TOP TIER RADIANT HEAT ONLY   COMES COMPLETE WUTH   PERFORATED BUN PANS   SOLID BUN PANS AND   X GRIDS   THIS UNIT MEASURES      MM quot  WIDE X     MM DEEP X     MM HIGH     THIS UNIT WILL BE SOLD WITH FREE DELIVERY TO ANYWHERE IN THE MAINLAND UK,,Bootle  Merseyside
cc0ac25b-b9b7-4359-85c4-66d1e8b18790,Tribe designs computer desk   pickup from EC A ,Office Furniture   Equipment , Office Furniture   Desks   Tables,Easy to build  super good condition  no faults  will throw in some planters as well ,50.0,Shoreditch  London
20d5abdb-7e34-405d-960e-845beb26fa0e,Mannequin display stands    glass    metal     each ,Office Furniture   Equipment , Retail   Shop Fittings   Mannequins,Mannequin display stands    glass    metal     each  Glass stand  toughened safety glass     mm x    mm  with removable pin          p p  Metal stand    mm x   mm with fixed pin          p p      each or both with postage for      Please view my other items for more mannequin items  Collection from Ireby in Cumbria  CA      miles North of Keswick    miles South of Mealsgate,10.0,Wigton  Cumbria
ba144b95-ea7a-431d-8bf9-5fdd34213fd9,Bookshelf ,Office Furniture   Equipment , Office Furniture   Bookshelves,Wooden book shelf     cm height x   cm width x   cm depth  Oak veneer ,30.0,Durham  County Durham
c67eaf45-fff7-475e-b13b-d6565f6a8f3d,Mannequin ,Office Furniture   Equipment , Retail   Shop Fittings   Mannequins,Large male mannequin approx   feet   inches tall with body art detail and stand  Some minor scuff marks ,20.0,Congleton  Cheshire
87c3121d-8438-4ee8-9219-145481dcd75d,Take away style table and chairs ,Office Furniture   Equipment , Restaurant   Catering Equipment,This is a single unit comprised of a table and   metal chairs   Free   Collection from Pollard Street  Manchester M   ,0.0,Blackley  Manchester
ef0861d1-a771-4799-a178-c2f2c226fe58,Large solid pine double pedestal desk ,Office Furniture   Equipment , Office Furniture   Desks   Tables,Hand made by a local well known cabinet maker in Newark This Beautiful solid pine unleaded desk has   single draws on each side And a thin draw in the centre Freestanding on plinthTraditional looks and in great condition Solid wood draw boxes Round solid wood handles Cost      when new Large desk lots of space Measurements to follow but is roughly     mm long    mm high and    mm deepCan be delivered locally for fuel ,125.0,Blidworth  Nottinghamshire
43ab5abd-8929-44f9-a3d3-55cf69fa54a4,   Steelite Cereal  soup  pudding bowls with microwave tops ,Office Furniture   Equipment , Restaurant   Catering Equipment,   Steelite Cereal  soup  pudding bowls with microwave tops    mm Deep x    mm Diameter  Used only a few times  Durable yet contemporary  classic understated elegance made specifically to withstand the rigours of the catering industry  Each piece is super vitrified  fired at a high temperature over two days to ensure strength and durability  All are edge and rim chip resistant  with the importance of a glazed foot to protect against scratching and metal marking whilst providing the benefit of a more hygienic base   Each bowl has a microwave top     Bowls and tops for     or     Bowls and tops for        Bowls and tops for      Collection from Ireby in Cumbria  CA      miles North of Keswick    miles South of Mealsgate   These are heavy so please bring a strong box  For a quick reply please include your postcode and telephone number in your message otherwise I will presume you are too far away to collect,20.0,Wigton  Cumbria
a625d57f-a917-418f-828c-0816254619d4,Solid wood vintage computer desk ,Office Furniture   Equipment , Office Furniture   Desks   Tables,Solid wood computer desk very heavyVintage varnished Suitable for home and office use Collection or delivery available Delivery charges apply      or nearest offer All offers welcome ,100.0,Horwich  Manchester
366df7ae-c138-4ceb-8021-bec596fb549c,Brandnew Computer Office Chair with Recliner Back and Swivel ,Office Furniture   Equipment , Office Furniture   Chairs,Brandnew Computer Office Chair with Recliner Back and Swivel Gas lifting and     degree swivel Seat    cm wide x   cm deepFloor to top of chair height     cm to    cm adjustable Adjustable height between   cm to   cmUpto     degree back recliner Can deliver for fuel cost No offers please Fully assembled ready to use,120.0,Houghton Le Spring  Tyne and Wear
a501e8cc-2152-4b3f-9e2c-b259165741f1,Shop wig Mannequin display head   clamps from    each ,Office Furniture   Equipment , Retail   Shop Fittings   Mannequins,Shop wig Mannequin display head   clamps  Left to right back row   Mannequin head from a display  no clamp socket     mm high     Mannequin head from a display  with a clamp socket    mm high      Mannequin head from a display  with a clamp socket    mm high       Font row   Child display head with plastic suction cups on the base     mm high  head rotates     Child display head  head rotates  with small clamp socket on base     mm high   please note that my clamps will only fit the adult heads      Table clamps new and unused    each  Collection from Ireby in Cumbria CA     miles South of Mealsgate     Miles North of Keswick or postage per head is   ,8.0,Wigton  Cumbria
b4ec4b39-f3e2-4f65-b5d1-8805ac5c3936,Gaming Computer chair Brand new   Orange Black  ,Office Furniture   Equipment , Office Furniture   Chairs,Gaming Computer chair Brand new   Red Black Colours  Blue  Purple  Orange  PinkGas lifting    degree swivelAdjustable heightNo offersCan deliver for fuel cost,85.0,Houghton Le Spring  Tyne and Wear
8f3c9cee-9b3c-46a8-bbb1-f451065a4ddf,   x New Stainless SteelServing Trays    mm x   mm ,Office Furniture   Equipment , Restaurant   Catering Equipment,   x New Stainless Steel Serving Trays    mm x   mm  Each tray measures    mm x   mm and weighs    gms  Never been used  I estimate postage to be around      any cheaper and I will refund the difference  Please view my other items for more unusual items and antiques  Collection from Ireby in Cumbria  CA      miles North of Keswick    miles South of Mealsgate    ,15.0,Wigton  Cumbria
0d662b18-bc93-4a72-887d-4c2c03dcd38a,Desk chair ,Office Furniture   Equipment , Office Furniture   Desks   Tables,Very comfortable and minimally used desk chair in a very good condition for sale  Happy to answer any questions ,40.0,Newcastle  Tyne and Wear
da8753b2-0942-4351-815e-9dfb3e19952d,Morphy Richards cafe mattino ,Office Furniture   Equipment , Restaurant   Catering Equipment,   cup filter coffee maker  works great and in good condition  Can deliver locally ,15.0,Forres  Moray
755334f8-7f48-4f3b-8638-3f657f5e99d3,Off license Shop Oldham Manchester ,Office Furniture   Equipment , Business For Sale,   King Street Oldham OL   DP  Asking price         negotiable   Off licence store which has now been open for    months the shop is located right in front of two bus stops  tram stop across the road  a college   minutes away  gala bingo across the road and Oldham town centre just a   minute walk from the shop  This shop is very busy and always has a lot of customers walking or driving by  The shop does not use a paypoint but that could be added is the buyer wanted it   Roughly the weekly income is       not including expenses    Shop is open from     AM to     PM daily   Rent is      including electricity Bin collection is     a month Internet bill is     a month Opening times     AM to  PM Mon   Sat     King Street Oldham OL   DP  Asking price         negotiable ,,Oldham  Manchester
54d461d1-609d-4518-ba59-e67e0992783d,Brand new leaver arch files ,Office Furniture   Equipment , Supplies  Equipment   Stationery   Desk Supplies   Equipment,Brand new Heavy duty Got about    for sale but will sell separately    each ,1.0,Nantwich  Cheshire
a0356e87-102e-44c8-873e-d8fbf9c51719,SONGMICS Racing Sport Office Chair ,Office Furniture   Equipment , Office Furniture   Chairs,New SONGMICS fashion style office chairs with adjustable seat height      degree rotating  high quality synthetic leather  soft and comfortable seat  easy to clean  bilateral arc wing back  waist size according to body curve design  protect and reduce pressure of spine  thick high density foam cushion ensure the comfortable sitting sense  full of thick cushion design will reduce neck strain  bilateral handrail according to ergonomic design of the bow  if you put your arms on  you will get a complete relaxation  handrail with high density foam padding and synthetic leather cover on its surface  so it has more soft and comfortable touching  Product Weight       kg  Max  Load Capacity      kg,55.0,Chelmsley Wood  West Midlands
24424660-68a5-41f9-a271-5b523661a9af,Desk   Chair ,Office Furniture   Equipment , Office Furniture   Desks   Tables,Selling my Desk and adjustable Chair  as no longer in use Purchased at IKEA In good clean condition Measurements are as follows L    cmW   cmH   cm,25.0,Norwich  Norfolk
04632e4a-bee7-47fd-a6d7-5de1c8bf9cc2,HP Relacment Ink Cartridges ,Office Furniture   Equipment , Supplies  Equipment   Stationery   Ink Cartridges   Toners,  x Yellow    YXL  x Magenta    MXL   x CYAN    CXL        The Lot,8.0,Westhoughton  Manchester
afef2d37-f72a-4c5b-918b-75486aadea58,Computer desk ,Office Furniture   Equipment , Office Furniture   Desks   Tables,Black metal computer desk with wooden top  As new  Approx    m x   m,35.0,Dundee
aca562b5-dcc7-4e6e-9aa0-bf4b24719fcb,Mahogany wall mounted   shelves bookcase ,Office Furniture   Equipment , Office Furniture   Bookshelves,Mahogany wall mounted   shelves bookcase      mm High     mm Wide      Deep  Collection from Ireby in Cumbria  CA      miles North of Keswick    miles South of Mealsgate  Please view my other items for more bookcases  unusual items and antiques  For a quick reply please include your postcode in your message otherwise I will presume you are too far away to collect,20.0,Wigton  Cumbria
f8e424cd-0c10-432e-9496-edff65226e0d,Fellowes Starlet    Manual Comb Binding Machine     Sheets  ,Office Furniture   Equipment , Supplies  Equipment   Stationery   Other Office Equipment,Bought for home use only   Good working condition  very limited use   Comes with box of binding combs Manual comb binder with    sheet punch capacity and     sheet bind capacityIdeal for occasional use in the small or home officeHorizontal document loading lets you accurately align your pages before punchingFeatures handy built in storage tray for combsLong punch lever lets you punch with minimal effort,25.0,Petersfield  Hampshire
b032fe38-9d41-4bfd-80e7-82202290cb78,DESK BIKE BARGAIN  ,Office Furniture   Equipment , Office Furniture   Desks   Tables,Selling my desk bike   anyone working from home looking to burn some calories   or just want to get fit but save on pricey gym membership  crackin device   but I need to free up some space   cost      less than year old ,100.0,Crookston  Glasgow
befec2f8-eb8c-4621-88f4-2d5de873aa03,Mobile Catering Trailer ,Office Furniture   Equipment , Restaurant   Catering Equipment,Great condition catering trailer   newly renovated   open to offers Mobile Catering Trailer   Posted by Jay in Office Furniture   Equipment  Restaurant   Catering Equipment in Northampton     February     ,,Northampton  Northamptonshire
df7d3a81-6fec-44cf-8b21-d315a67a5076,Henny Penny   ELECTRIC Chicken Pressure Fryer   ORIGINAL   FREE UK Delivery ,Office Furniture   Equipment , Restaurant   Catering Equipment,    x FULLY REBUILT HENNY PENNY GENUINE   ORIGINAL AMERICAN MANUFACTURED  HENNY PENNY CHICKEN PRESSURE FRYER    ALL our Pressure fryers are     Fully stripped to the frame  degreased and cleaned   Framework repainted  New Firebox Insulation   side panels   New Gas valves and fully reconditioned burner assembly fitted  Pump and motor reconditioned and rewound   new seals fitted New Drain valve and seals replaced  all pipework cleaned and polished New Electrical rewiring   Brand new Computron      or Fastron Meridian     controller fitted   please specify   New spindle knobs  pressure guage   fully polished lid   Supplied with a New basket   Handle  Supplied with   months parts     month labour warranty     year on the new computer panel  also FREE UK Delivery included in price                        Computron      model       Fastron Meridian KFC Model         Please call if you are unsure about anything or have any queries  WE HOLD THE LARGEST SELECTION OF NEW   USED FRIED CHICKEN SHOP EQUIPMENT IN EUROPE  Henny penny   Lincoln Impinger   Middleby marshall conveyor Pizza ovens   Ayrking breading tables   HCW  AND HCW  Heated display warmers plus     s of other items  please see sellers other items or visit our Ebay shop     FREE DELIVERY TO ANYWHERE IN THE MAINLAND UK    ,,Bootle  Merseyside
d776f9d3-295a-4c5c-b0ec-db355c26171d,HENNY PENNY HC    M HEATED CABINET ,Office Furniture   Equipment , Restaurant   Catering Equipment,STAINLESS STEEL ORIGINAL HENNY PENNY HC    M DIGITAL HEATED HOLDING CABINET   GOOD CONDITION   GIVE US A CALL FOR MORE INFORMATION           PLEASE NOTE ALL EQUIPMENT NEEDS TO BE REFURBISHED BY OUR ENGINEERS         ,,Bootle  Merseyside
23c216bb-5d24-4c1c-a6c2-c9d88f90333d,Desk work Table ,Office Furniture   Equipment , Office Furniture   Desks   Tables,Table Desk Metal frame Wood Top Size W    cm X L   cm X H   cm Collect Only,5.0,Hounslow  London
5c40c04f-6d90-4aa9-ab5e-45f9fff11bd7,Olympia Typewriter ,Office Furniture   Equipment , Supplies  Equipment   Stationery   Other Office Equipment,Old Olympia Monica S typewriter  This was my Mothers  and still in working order   Comes in a carry case   Collection only from Motcombe  Must be available on  rd   th or  th March for pick up ,45.0,Shaftesbury  Dorset
bd71db27-4857-46ff-a948-6cac77d1fd76,Ikea computer chair   very good condition ,Office Furniture   Equipment , Office Furniture   Chairs,Ikea computer chair  White and black  Millbergeret   Three months old  in very good condition   Bargain just       I can deliver in Edinburgh free of charge ,65.0,Carrick Knowe  Edinburgh
537e6beb-e692-40ef-89d5-99509a126b7a,Pine chunky bookcase with   adjustable shelves ,Office Furniture   Equipment , Office Furniture   Bookshelves,Pine chunky bookcase with   adjustable shelves  Solid pine boards on the back  The top has split but is removable for replacement or repair  it was split when I bought it   years ago and not got any further     mm High     mm Wide      Deep  Collection from Ireby in Cumbria  CA      miles North of Keswick    miles South of Mealsgate   Please view my other items for more unusual items and antiques  For a quick reply please include your postcode in your message otherwise I will presume you are too far away to collect  ,20.0,Wigton  Cumbria
5c679bb7-4b62-4fcb-a413-8319d5b9a5e3,IKEA Lillhojden swivel chair Idemo black ,Office Furniture   Equipment , Office Furniture   Chairs,IKEA Lillhojden swivel chair Idemo black The chair is assembled   Slightly used   Very good condition   Slight stain on the seat   Smoke free home      COLLECTION ONLY   Putney  London     IKEA product code            ,25.0,Putney  London
1d12c8a2-6514-4221-9269-b6174e94277f,Cabinet ,Office Furniture   Equipment , Office Furniture   Storage   Filing Cabinets,Office cabinet with sliding doors and one adjustable internal shelf in good condition ,10.0,Langport  Somerset
e17548bf-be29-4299-8916-c3ecaaf6da56,Carpigiani whippy ice cream machine rental   monthly rental for business s ,Office Furniture   Equipment , Restaurant   Catering Equipment,We have Carpigiani ice cream machines available to hire to local business s with no contract    Add high profit whippy ice creams  sundaes and chocolate bar milkshakes to your menu with our high performance industry leading machines   Full training and support provided   Our machines are rented on a   month rolling contract for      per month  you can cancel at any time and the machine will be collected and removed on the next day   No hidden charges  all machines are fully serviced and repaired or replaced as part of the contract   All you need is a standard   amp plug socket to start selling   Available to business s in the West Midlands   Send us a message for more details,250.0,Brierley Hill  West Midlands
d575d83e-1925-453d-afc8-efa9df310502,Digital Food Thermometer ,Office Furniture   Equipment , Restaurant   Catering Equipment,Brand New Char Broil Digital Food Thermometer   telescopic probe  brand new in packaging  needs  Battery  Retails at         Buyer collects from Howden Livingston  ,10.0,Livingston  West Lothian
ab20f481-ac36-4aab-a859-5c2647962970,UK fire risk assessments limited plus domains ,Office Furniture   Equipment , Business For Sale,This is a dormant company  but ready to go with domain names  Included in this sale are   UK Fire risk assessments limited  registered company name   plus both domain names,850.0,Epsom  Surrey
299e7c08-3c36-4371-bcba-1cb7c7d4a96a,White desk chair ,Office Furniture   Equipment , Office Furniture   Chairs,White desk chair as good as new  located in Brighton for pickup only ,20.0,Brighton  East Sussex
21098fe0-b77d-4eb8-a427-d75299a4a97d,commercial Bartlett Yeoman   Burner Gas Range Cooker ,Office Furniture   Equipment , Restaurant   Catering Equipment,commercial Bartlett Yeoman   Burner Gas Range Cooker In Stainless Steel With Cast Iron Pan Supports  Over       when brand new Oven with double doors to maximise the cooking area and for easy access  good working order  Measures H    x W    x D    mm  Weighs     kg ,300.0,Pengam Green  Cardiff
8ec5e8be-205b-45b5-b7e8-bc2da1f43d56,HEAVY DUTY WAREHOUSE PALLET RACKING UPRIGHTS  m x     mm ,Office Furniture   Equipment , Retail   Shop Fittings   Shelving   Racking,NEW STOCK JUST IN   UPRIGHTS  m x     mm     each     BEAMS    m     each DECKING BOARDS TO FIT     per level THIS RACKING IS ONLY    months old IT LOOKS LIKE NEW   as You can see VIEWINGS WELCOMED AT CALDICOT YOU CAN BUY IT ALL OR JUST A COUPLE OF BAYSWE CAN ARRANGE DELIVERY AT COST FOR YOUCALL ME ANYTIME ON           Ken ALL PRICES ARE PLUS VAT AND EX WORKS CALDICOT ,85.0,Caldicot  Monmouthshire
3d61d36a-27b2-479f-b581-2970d4882246,HEAVY DUTY WAREHOUSE PALLET RACKING UPRIGHTS    m x    mm BEAMS    m ,Office Furniture   Equipment , Retail   Shop Fittings   Shelving   Racking,JUST INTO STOCK     UPRIGHTS    m x    mm     each     BEAMS    m     each EXCELLENT CONDITION WE WELCOME VIEWINGS AT CALDICOT YOU CAN BUY IT ALL OR JUST A COUPLE OF BAYS WE CAN ARRANGE DELIVERY AT COST FOR YOUCALL ME ANYTIME ON            KEN            ALL PRICES ARE EX WORKS AND PLUS VAT,80.0,Pontypool  Torfaen
d5066c6a-fd1d-424e-a00f-aef792b54ed5,Polystyrene dress makers dummy ,Office Furniture   Equipment , Retail   Shop Fittings   Mannequins,Polystyrene dress makers dummy  Posted by Kate in Retail   Shop Fittings  Mannequins in Nuthall     February     ,15.0,Nuthall  Nottinghamshire
2a00da5f-e434-4b9a-87fc-5f3496a480cb,Shahi Tandoori clay oven  ,Office Furniture   Equipment , Restaurant   Catering Equipment,Shahi Tandoori clay oven Good condition Fully working order Dimensions   cm W  cm D  cm H            ,450.0,Pengam Green  Cardiff
202a6a52-5da9-447e-a704-5b4715a4483d,Files ,Office Furniture   Equipment , Supplies  Equipment   Stationery   Other Office Equipment,A set of   newish A  Files  in assorted colours Very good condition Excellant for shool or just filing,2.0,Bury  Manchester
63a67691-ae66-4d0f-b78f-60c281f492c6,Catering Equipment ,Office Furniture   Equipment , Restaurant   Catering Equipment,Catering equipment kept in storage  x Milan chafing     in a box  boxes for     or     for box Pots      each or      for all     x Pots in packaging      Large portable gas burner    Small portable gas burner   Large cooking pot     Happy to negotiate prices with serious buyers ,5.0,Sparkbrook  West Midlands
c4570ca6-14ae-45b0-ab63-f95ae8132376,AURORA AS   C Multi shredder machine A  ,Office Furniture   Equipment , Supplies  Equipment   Stationery   Shredders,AURORA AS   C Multi shredder machine A  Office been used    Working order  For Sale  From Bosley SK    PH ,15.0,Macclesfield  Cheshire
a4afe4e3-5450-4c56-9d9e-2b2e0516a8ab,Henny Penny Fried Chicken Shop Equipment Package Deal   x items   Free UK delivery   ,Office Furniture   Equipment , Restaurant   Catering Equipment,HERE WE HAVE A HENNY PENNY FRIED CHICKEN SHOP PACKAGE WE HAVE BEEN TRADING FOR    YEARS AND ARE THE LEADERS IN THIS INDUSTRY  WE HOLD THE LARGEST STOCK OF HENNY PENNY EQUIPMENT NEW AND USED IN EUROPE     X FULLY REBUILT HENNY PENNY     G GAS OR ELECTRIC   HEAD CHICKEN PRESSURE FRYERS     X BRAND NEW HCW  HEATED DISPLAY WARMER    CE APPROVED   NOT A CHEAP COPY     X BRAND NEW MOTORISED BREADING SIFTING TABLE   KFC APPROVED     X BRAND NEW SPEEDPACK TABLE STAND FOR THE HCW WARMER TO SIT ON    X BRAND NEW FRYMASTER SR  TWIN BASKET GAS CHIP FRYER WITH PUSH BUTTON IGNITION     X BRAND NEW FREESTANDING HEATED CHIP DUMP STATION      X BRAND NEW   DRAWER STAINLESS STEEL BUN WARMER FREE WITH THIS PACKAGE DEAL AND ALSO    X BRAND NEW STAINLESS STEEL LANDING TABLE WORTH      ABSOLUTLEY FREE WITH THIS PACKAGE     THIS PACKAGE WILL BE SOLD WITH FREE DELIVERY TO ANYWHERE IN THE MAINLAND UK   ALL NEW ITEMS WILL BE SUPPLIED WITH A FULL   YEAR PARTS WARRANTY ALSO   ALL REBUILT ITEMS SUPPLIED WITH A   MONTHS PARTS WARRANTY   I HAVE OTHER ITEMS FOR SALE FOR A CHICKEN SHOP OR PIZZA SHOP OUTLETS SUCH AS HENNY PENNY PRESSURE FRYERS   PLEASE SEE SELLERS OTHER ITEMS  ALL ITEMS CAN BE VIEWED BY APPOINTMENT    FREE DELIVERY TO ANYWHERE IN THE MAINLAND UK    MANY THANKS     ,,Bootle  Merseyside
630ef6ea-1aab-4aec-8fc8-c7aeb4f5a217,HENNY PENNY  FRIED CHICKEN SHOP PACKAGE DEAL     Items   ,Office Furniture   Equipment , Restaurant   Catering Equipment,  X FULLY REBUILT GENUINE USA HENNY PENNY GAS ELECTRIC CHICKEN PRESSURE FRYER  PLEASE STATE WHEN PLACING ORDER     X BRAND NEW HCW  HEATED DISPLAY WARMER    CE APPROVED   NOT A CHEAP COPY      X BRAND NEW MOTORISED BREADING SIFTING TABLE   KFC APPROVED      X BRAND NEW SPEEDPACK TABLE STAND FOR THE HCW WARMER TO SIT ON     X FULLY REFURBISHED PITCO SG   TWIN BASKET GAS CHIP FRYER      X BRAND NEW FREESTANDING HEATED CHIP DUMP STATION      X BRAND NEW   DRAWER STAINLESS STEEL BUN WARMER,,Bootle  Merseyside
48ed3084-3b69-47be-9d18-8702cde13f82,NEW Office Chair Home Office Desk Computer Chair Armrest Grey ,Office Furniture   Equipment , Office Furniture   Chairs,New Office Chair   unboxed    Comfortable Small Foam Office Chair with armrest grey ,30.0,Sandwell  West Midlands
75144f70-5103-4d3f-8ae9-ad065ccf332f,Used IKEA micke desk ,Office Furniture   Equipment , Office Furniture   Desks   Tables,I have   used desks  very good condition and assembled  One left  one right hand     each or both for      ,60.0,Arbroath  Angus
31987752-a722-466d-bd8d-06e248645f68,Hewigo Counter Type Fish Frying Range  Used  ,Office Furniture   Equipment , Restaurant   Catering Equipment,Hewigo Counter Type Fish Frying Range  x    x    Pans x convection halogen heated chip box Computerised controls  x Heated Display Cabinets Motorised auto oil fat filtration Motorised Extraction system Stainless servery counter Belero curved stainless front panels with LED lightsGas poweredAlso can be delivered  installed and commissioned by our own team of gas safe engineers  ,0.0,Moira  County Armagh
adfdbb44-91e3-4645-a440-ff0b41225b56,Art metal vintage filing cabinet ,Office Furniture   Equipment , Office Furniture   Storage   Filing Cabinets,In good working order and no problems with the drawers  Heavy metal vintage filing cabinet painted brown  ,75.0,Abingdon  Oxfordshire
c61c0631-feef-408c-a84b-39aae740c91c,Metal office tall cabinet cupboard  ,Office Furniture   Equipment , Office Furniture   Storage   Filing Cabinets,Metal office tall cabinet cupboard Good condition Dimensions    x    x     cmHave   of it Price each   ,50.0,Pengam Green  Cardiff
